CN,PLT_CN,VVT_CN,VSB_CN,VPS_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SP_CANOPY_COVER_TOTAL,SP_CANOPY_COVER_LAYER_1_2,SP_CANOPY_COVER_LAYER_3,SP_CANOPY_COVER_LAYER_4,QUAD_1_PRESENCE,QUAD_2_PRESENCE,QUAD_3_PRESENCE,DUMMY_SUBP_COVER_PRE2004,MAX_COVER_LAYER_NBR_PRE2004,CREATED_DATE,MODIFIED_DATE
313424686489998,249604497010854,250126687010854,250126795010854,250127174010854,2008,72,97,189,2,CRDI8,1,CRDI8,7.0,7.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424688489998,249604497010854,250126687010854,250126795010854,250127176010854,2008,72,97,189,2,CRLU2,1,CRLU2,10.0,10.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424690489998,249604497010854,250126687010854,250126795010854,250127185010854,2008,72,97,189,2,HAPO2,1,HAPO2,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424693489998,249604497010854,250126687010854,250126795010854,250127182010854,2008,72,97,189,2,MYFR,1,MYFR,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424696489998,249604497010854,250126687010854,250126795010854,250127187010854,2008,72,97,189,2,PABL,1,PABL,10.0,10.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424698489998,249604497010854,250126687010854,250126795010854,250127172010854,2008,72,97,189,2,PHEP,1,PHEP,40.0,40.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313424700489998,249604497010854,250126687010854,250126795010854,250127184010854,2008,72,97,189,2,PLOB2,1,PLOB2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424704489998,249604497010854,250126687010854,250126795010854,250127188010854,2008,72,97,189,2,STEM3,1,STEM3,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424705489998,249604497010854,250126687010854,250126795010854,250127171010854,2008,72,97,189,2,TAHE,1,TAHE,1.0,0.01,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424706489998,249604497010854,250126687010854,250126795010854,250127186010854,2008,72,97,189,2,TIRE,1,TIRE,5.0,5.0,0.0,0.0,1,0,1,,,2015-03-20 16:01:34,
313424708489998,249604497010854,250126687010854,250126795010854,250127180010854,2008,72,97,189,2,TIUT,1,TIUT,4.0,4.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424710489998,249604497010854,250126687010854,250126795010854,250127183010854,2008,72,97,189,2,ZITA,1,ZITA,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424680489998,249604497010854,250126687010854,250126797010854,250127189010854,2008,72,97,189,4,BOSU2,1,BOSU2,7.0,4.0,7.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424682489998,249604497010854,250126687010854,250126797010854,250127170010854,2008,72,97,189,4,BUSI,1,BUSI,1.0,0.01,1.0,0.01,0,0,0,,,2015-03-20 16:01:34,
313424685489998,249604497010854,250126687010854,250126797010854,250127173010854,2008,72,97,189,4,COMI,1,COMI,15.0,10.0,15.0,2.0,1,1,0,,,2015-03-20 16:01:34,
313424695489998,249604497010854,250126687010854,250126797010854,250127179010854,2008,72,97,189,4,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424687489998,249604497010854,250126687010854,250126797010854,250127174010854,2008,72,97,189,4,CRDI8,1,CRDI8,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424689489998,249604497010854,250126687010854,250126797010854,250127176010854,2008,72,97,189,4,CRLU2,1,CRLU2,10.0,10.0,0.01,0.0,1,1,0,,,2015-03-20 16:01:34,
313424691489998,249604497010854,250126687010854,250126797010854,250127181010854,2008,72,97,189,4,HYTR,1,HYTR,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424692489998,249604497010854,250126687010854,250126797010854,250127190010854,2008,72,97,189,4,KRFE,1,KRFE,6.0,3.0,6.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424697489998,249604497010854,250126687010854,250126797010854,250127187010854,2008,72,97,189,4,PABL,1,PABL,1.0,1.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424699489998,249604497010854,250126687010854,250126797010854,250127172010854,2008,72,97,189,4,PHEP,1,PHEP,50.0,50.0,1.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424701489998,249604497010854,250126687010854,250126797010854,250127191010854,2008,72,97,189,4,PSMO3,1,PSMO3,3.0,3.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424702489998,249604497010854,250126687010854,250126797010854,250127175010854,2008,72,97,189,4,RAAC,1,RAAC,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424703489998,249604497010854,250126687010854,250126797010854,250127192010854,2008,72,97,189,4,REUN,1,REUN,2.0,2.0,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424707489998,249604497010854,250126687010854,250126797010854,250127186010854,2008,72,97,189,4,TIRE,1,TIRE,1.0,1.0,0.0,0.0,0,1,1,,,2015-03-20 16:01:34,
313424709489998,249604497010854,250126687010854,250126797010854,250127180010854,2008,72,97,189,4,TIUT,1,TIUT,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424757489998,249604499010854,250126689010854,250126803010854,250127246010854,2008,72,97,195,2,2PLANT,1,2PLANT,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424759489998,249604499010854,250126689010854,250126803010854,250127259010854,2008,72,97,195,2,ANAC4,1,ANAC4,6.0,6.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424761489998,249604499010854,250126689010854,250126803010854,250127256010854,2008,72,97,195,2,BOSU2,1,BOSU2,1.0,0.0,1.0,1.0,0,0,0,,,2015-03-20 16:01:34,
313424763489998,249604499010854,250126689010854,250126803010854,250127261010854,2008,72,97,195,2,CHAMA17,1,CHAMA17,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424764489998,249604499010854,250126689010854,250126803010854,250127252010854,2008,72,97,195,2,CHLI5,1,CHLI5,2.0,2.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424768489998,249604499010854,250126689010854,250126803010854,250127224010854,2008,72,97,195,2,COMI,1,COMI,4.0,4.0,1.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313424769489998,249604499010854,250126689010854,250126803010854,250127250010854,2008,72,97,195,2,CRBE4,1,CRBE4,2.0,2.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424771489998,249604499010854,250126689010854,250126803010854,250127257010854,2008,72,97,195,2,CRDI8,1,CRDI8,3.0,3.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424773489998,249604499010854,250126689010854,250126803010854,250127223010854,2008,72,97,195,2,CRLU2,1,CRLU2,25.0,25.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313424776489998,249604499010854,250126689010854,250126803010854,250127253010854,2008,72,97,195,2,CYFI4,1,CYFI4,1.0,1.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424777489998,249604499010854,250126689010854,250126803010854,250127228010854,2008,72,97,195,2,CYNA2,1,CYNA2,1.0,1.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424779489998,249604499010854,250126689010854,250126803010854,250127226010854,2008,72,97,195,2,EUFO3,1,EUFO3,15.0,15.0,2.0,0.0,1,0,1,,,2015-03-20 16:01:34,
313424781489998,249604499010854,250126689010854,250126803010854,250127249010854,2008,72,97,195,2,EUPE8,1,EUPE8,1.0,0.01,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424784489998,249604499010854,250126689010854,250126803010854,250127262010854,2008,72,97,195,2,GUPU,1,GUPU,5.0,1.0,5.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424788489998,249604499010854,250126689010854,250126803010854,250127251010854,2008,72,97,195,2,METO3,1,METO3,15.0,10.0,13.0,8.0,0,1,0,,,2015-03-20 16:01:34,
313424790489998,249604499010854,250126689010854,250126803010854,250127225010854,2008,72,97,195,2,MYFR,1,MYFR,3.0,0.0,3.0,0.0,1,0,1,,,2015-03-20 16:01:34,
313424795489998,249604499010854,250126689010854,250126803010854,250127258010854,2008,72,97,195,2,PLOB2,1,PLOB2,3.0,1.0,0.01,1.0,0,0,0,,,2015-03-20 16:01:34,
313424797489998,249604499010854,250126689010854,250126803010854,250127255010854,2008,72,97,195,2,PSMO3,1,PSMO3,2.0,2.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424799489998,249604499010854,250126689010854,250126803010854,250127248010854,2008,72,97,195,2,RAAC,1,RAAC,5.0,0.0,5.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424802489998,249604499010854,250126689010854,250126803010854,250127229010854,2008,72,97,195,2,RHRE3,1,RHRE3,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424803489998,249604499010854,250126689010854,250126803010854,250127260010854,2008,72,97,195,2,SEUT2,1,SEUT2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424804489998,249604499010854,250126689010854,250126803010854,250127254010854,2008,72,97,195,2,STEM3,1,STEM3,3.0,1.0,2.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424806489998,249604499010854,250126689010854,250126803010854,250127227010854,2008,72,97,195,2,TAHE,1,TAHE,5.0,4.0,3.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424808489998,249604499010854,250126689010854,250126803010854,250127247010854,2008,72,97,195,2,TIUT,1,TIUT,0.01,0.01,0.01,0.0,1,0,0,,,2015-03-20 16:01:34,
313424760489998,249604499010854,250126689010854,250126805010854,250127259010854,2008,72,97,195,4,ANAC4,1,ANAC4,4.0,4.0,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424762489998,249604499010854,250126689010854,250126805010854,250127256010854,2008,72,97,195,4,BOSU2,1,BOSU2,6.0,2.0,5.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424765489998,249604499010854,250126689010854,250126805010854,250127252010854,2008,72,97,195,4,CHLI5,1,CHLI5,9.0,9.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424766489998,249604499010854,250126689010854,250126805010854,250127264010854,2008,72,97,195,4,CODO,1,CODO,3.0,2.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424767489998,249604499010854,250126689010854,250126805010854,250127271010854,2008,72,97,195,4,COHI3,1,COHI3,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424770489998,249604499010854,250126689010854,250126805010854,250127250010854,2008,72,97,195,4,CRBE4,1,CRBE4,10.0,10.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424772489998,249604499010854,250126689010854,250126805010854,250127257010854,2008,72,97,195,4,CRDI8,1,CRDI8,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424774489998,249604499010854,250126689010854,250126805010854,250127223010854,2008,72,97,195,4,CRLU2,1,CRLU2,16.0,16.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424775489998,249604499010854,250126689010854,250126805010854,250127263010854,2008,72,97,195,4,CRRH,1,CRRH,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424778489998,249604499010854,250126689010854,250126805010854,250127228010854,2008,72,97,195,4,CYNA2,1,CYNA2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424780489998,249604499010854,250126689010854,250126805010854,250127226010854,2008,72,97,195,4,EUFO3,1,EUFO3,3.0,3.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424782489998,249604499010854,250126689010854,250126805010854,250127249010854,2008,72,97,195,4,EUPE8,1,EUPE8,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424783489998,249604499010854,250126689010854,250126805010854,250127267010854,2008,72,97,195,4,EXCA,1,EXCA,2.0,2.0,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424785489998,249604499010854,250126689010854,250126805010854,250127262010854,2008,72,97,195,4,GUPU,1,GUPU,3.0,1.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424786489998,249604499010854,250126689010854,250126805010854,250127266010854,2008,72,97,195,4,HAPO2,1,HAPO2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424787489998,249604499010854,250126689010854,250126805010854,250127273010854,2008,72,97,195,4,HYTR,1,HYTR,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424789489998,249604499010854,250126689010854,250126805010854,250127251010854,2008,72,97,195,4,METO3,1,METO3,9.0,2.0,8.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424791489998,249604499010854,250126689010854,250126805010854,250127225010854,2008,72,97,195,4,MYFR,1,MYFR,2.0,2.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424792489998,249604499010854,250126689010854,250126805010854,250127265010854,2008,72,97,195,4,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424793489998,249604499010854,250126689010854,250126805010854,250127269010854,2008,72,97,195,4,PASU3,1,PASU3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424794489998,249604499010854,250126689010854,250126805010854,250127270010854,2008,72,97,195,4,PHEP,1,PHEP,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424796489998,249604499010854,250126689010854,250126805010854,250127258010854,2008,72,97,195,4,PLOB2,1,PLOB2,3.0,3.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424798489998,249604499010854,250126689010854,250126805010854,250127255010854,2008,72,97,195,4,PSMO3,1,PSMO3,1.0,1.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424800489998,249604499010854,250126689010854,250126805010854,250127248010854,2008,72,97,195,4,RAAC,1,RAAC,8.0,7.0,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424801489998,249604499010854,250126689010854,250126805010854,250127272010854,2008,72,97,195,4,REUN,1,REUN,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424805489998,249604499010854,250126689010854,250126805010854,250127254010854,2008,72,97,195,4,STEM3,1,STEM3,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424807489998,249604499010854,250126689010854,250126805010854,250127227010854,2008,72,97,195,4,TAHE,1,TAHE,7.0,7.0,7.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424809489998,249604499010854,250126689010854,250126805010854,250127247010854,2008,72,97,195,4,TIUT,1,TIUT,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424758489998,249604499010854,250126689010854,250126805010854,250127268010854,2008,72,97,195,4,2PLANT,2,2PLANT,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424342489998,249604489010854,250126680010854,250126767010854,250126974010854,2008,72,97,198,2,2VH,1,2VH,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424344489998,249604489010854,250126680010854,250126767010854,250126968010854,2008,72,97,198,2,ANAC4,1,ANAC4,4.0,1.0,4.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424348489998,249604489010854,250126680010854,250126767010854,250126972010854,2008,72,97,198,2,CHNI2,1,CHNI2,5.0,5.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:33,
313424351489998,249604489010854,250126680010854,250126767010854,250126944010854,2008,72,97,198,2,COMI,1,COMI,5.0,1.0,5.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424353489998,249604489010854,250126680010854,250126767010854,250126970010854,2008,72,97,198,2,CRBE4,1,CRBE4,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:33,
313424355489998,249604489010854,250126680010854,250126767010854,250126971010854,2008,72,97,198,2,CRDI8,1,CRDI8,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:33,
313424357489998,249604489010854,250126680010854,250126767010854,250126942010854,2008,72,97,198,2,CRLU2,1,CRLU2,45.0,45.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:33,
313424361489998,249604489010854,250126680010854,250126767010854,250126966010854,2008,72,97,198,2,EUPE8,1,EUPE8,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424363489998,249604489010854,250126680010854,250126767010854,250126965010854,2008,72,97,198,2,EXCA,1,EXCA,7.0,0.01,7.0,1.0,0,0,0,,,2015-03-20 16:01:33,
313424367489998,249604489010854,250126680010854,250126767010854,250126941010854,2008,72,97,198,2,MYFR,1,MYFR,20.0,10.0,15.0,0.0,0,0,1,,,2015-03-20 16:01:33,
313424370489998,249604489010854,250126680010854,250126767010854,250126943010854,2008,72,97,198,2,PHEP,1,PHEP,1.0,1.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:33,
313424373489998,249604489010854,250126680010854,250126767010854,250126973010854,2008,72,97,198,2,PLOB2,1,PLOB2,3.0,3.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424375489998,249604489010854,250126680010854,250126767010854,250126969010854,2008,72,97,198,2,PSMO3,1,PSMO3,5.0,5.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:33,
313424378489998,249604489010854,250126680010854,250126767010854,250126945010854,2008,72,97,198,2,REUN,1,REUN,20.0,20.0,10.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424381489998,249604489010854,250126680010854,250126767010854,250126946010854,2008,72,97,198,2,TAHE,1,TAHE,25.0,5.0,25.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424383489998,249604489010854,250126680010854,250126767010854,250126967010854,2008,72,97,198,2,TIRE,1,TIRE,10.0,10.0,6.0,0.01,0,0,1,,,2015-03-20 16:01:33,
313424385489998,249604489010854,250126680010854,250126767010854,250126964010854,2008,72,97,198,2,TIUT,1,TIUT,3.0,2.0,1.0,1.0,1,1,0,,,2015-03-20 16:01:33,
313424387489998,249604489010854,250126680010854,250126767010854,250126947010854,2008,72,97,198,2,ZITA,1,ZITA,30.0,0.01,30.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424343489998,249604489010854,250126680010854,250126769010854,250126982010854,2008,72,97,198,4,AMEL,1,AMEL,18.0,0.0,18.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424345489998,249604489010854,250126680010854,250126769010854,250126968010854,2008,72,97,198,4,ANAC4,1,ANAC4,22.0,20.0,9.0,0.0,0,0,1,,,2015-03-20 16:01:33,
313424346489998,249604489010854,250126680010854,250126769010854,250126981010854,2008,72,97,198,4,BOSU2,1,BOSU2,2.0,0.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424347489998,249604489010854,250126680010854,250126769010854,250126980010854,2008,72,97,198,4,BUSI,1,BUSI,20.0,0.0,20.0,5.0,0,0,0,,,2015-03-20 16:01:33,
313424349489998,249604489010854,250126680010854,250126769010854,250126972010854,2008,72,97,198,4,CHNI2,1,CHNI2,3.0,3.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424350489998,249604489010854,250126680010854,250126769010854,250126978010854,2008,72,97,198,4,CODO,1,CODO,1.0,0.01,1.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424352489998,249604489010854,250126680010854,250126769010854,250126944010854,2008,72,97,198,4,COMI,1,COMI,3.0,0.01,3.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424369489998,249604489010854,250126680010854,250126769010854,250126984010854,2008,72,97,198,4,OPMO2,1,COMO8,1.0,1.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:33,
313424354489998,249604489010854,250126680010854,250126769010854,250126970010854,2008,72,97,198,4,CRBE4,1,CRBE4,7.0,7.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424356489998,249604489010854,250126680010854,250126769010854,250126971010854,2008,72,97,198,4,CRDI8,1,CRDI8,15.0,15.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424358489998,249604489010854,250126680010854,250126769010854,250126942010854,2008,72,97,198,4,CRLU2,1,CRLU2,25.0,25.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:33,
313424359489998,249604489010854,250126680010854,250126769010854,250126975010854,2008,72,97,198,4,DOHA2,1,DOHA2,3.0,3.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424360489998,249604489010854,250126680010854,250126769010854,250126977010854,2008,72,97,198,4,EUFO3,1,EUFO3,6.0,6.0,5.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424362489998,249604489010854,250126680010854,250126769010854,250126966010854,2008,72,97,198,4,EUPE8,1,EUPE8,3.0,1.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424364489998,249604489010854,250126680010854,250126769010854,250126965010854,2008,72,97,198,4,EXCA,1,EXCA,3.0,2.0,3.0,0.0,0,0,1,,,2015-03-20 16:01:33,
313424365489998,249604489010854,250126680010854,250126769010854,250126985010854,2008,72,97,198,4,HAPO2,1,HAPO2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424366489998,249604489010854,250126680010854,250126769010854,250126983010854,2008,72,97,198,4,HEJA,1,HEJA,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424368489998,249604489010854,250126680010854,250126769010854,250126941010854,2008,72,97,198,4,MYFR,1,MYFR,3.0,2.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424371489998,249604489010854,250126680010854,250126769010854,250126943010854,2008,72,97,198,4,PHEP,1,PHEP,5.0,5.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:33,
313424372489998,249604489010854,250126680010854,250126769010854,250126986010854,2008,72,97,198,4,PIRO6,1,PIRO6,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:33,
313424374489998,249604489010854,250126680010854,250126769010854,250126973010854,2008,72,97,198,4,PLOB2,1,PLOB2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424376489998,249604489010854,250126680010854,250126769010854,250126969010854,2008,72,97,198,4,PSMO3,1,PSMO3,8.0,8.0,5.0,0.0,1,0,0,,,2015-03-20 16:01:33,
313424377489998,249604489010854,250126680010854,250126769010854,250126979010854,2008,72,97,198,4,RAPO2,1,RAPO2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:33,
313424379489998,249604489010854,250126680010854,250126769010854,250126945010854,2008,72,97,198,4,REUN,1,REUN,10.0,3.0,10.0,0.01,0,0,0,,,2015-03-20 16:01:33,
313424380489998,249604489010854,250126680010854,250126769010854,250126976010854,2008,72,97,198,4,SEUT2,1,SEUT2,0.01,0.01,0.0,0.0,1,1,1,,,2015-03-20 16:01:33,
313424382489998,249604489010854,250126680010854,250126769010854,250126946010854,2008,72,97,198,4,TAHE,1,TAHE,15.0,2.0,15.0,0.01,0,0,0,,,2015-03-20 16:01:33,
313424384489998,249604489010854,250126680010854,250126769010854,250126967010854,2008,72,97,198,4,TIRE,1,TIRE,8.0,5.0,2.0,0.01,1,1,0,,,2015-03-20 16:01:33,
313424386489998,249604489010854,250126680010854,250126769010854,250126964010854,2008,72,97,198,4,TIUT,1,TIUT,20.0,20.0,10.0,0.01,1,1,1,,,2015-03-20 16:01:33,
313425330489998,249604514010854,250126702010854,250126747010854,250127588010854,2008,72,97,202,2,2FORB,1,2FORB,2.0,2.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425333489998,249604514010854,250126702010854,250126747010854,250127598010854,2008,72,97,202,2,AMEL,1,AMEL,15.0,0.0,15.0,0.01,0,0,0,,,2015-03-20 16:01:35,
313425336489998,249604514010854,250126702010854,250126747010854,250127593010854,2008,72,97,202,2,AYIN2,1,AYIN2,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425338489998,249604514010854,250126702010854,250126747010854,250127599010854,2008,72,97,202,2,BUSI,1,BUSI,0.01,0.0,0.0,0.01,0,0,0,,,2015-03-20 16:01:35,
313425340489998,249604514010854,250126702010854,250126747010854,250127585010854,2008,72,97,202,2,CARE8,1,CARE8,0.01,0.01,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425342489998,249604514010854,250126702010854,250126747010854,250127590010854,2008,72,97,202,2,CEVI2,1,CEVI2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425343489998,249604514010854,250126702010854,250126747010854,250127591010854,2008,72,97,202,2,COERE,1,COERE,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425345489998,249604514010854,250126702010854,250126747010854,250127587010854,2008,72,97,202,2,COHI3,1,COHI3,1.0,1.0,0.0,0.0,1,0,1,,,2015-03-20 16:01:35,
313425347489998,249604514010854,250126702010854,250126747010854,250127589010854,2008,72,97,202,2,COMI,1,COMI,5.0,0.01,5.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425348489998,249604514010854,250126702010854,250126747010854,250127578010854,2008,72,97,202,2,CRBE4,1,CRBE4,5.0,5.0,0.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425350489998,249604514010854,250126702010854,250126747010854,250127577010854,2008,72,97,202,2,CRDI8,1,CRDI8,20.0,20.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425352489998,249604514010854,250126702010854,250126747010854,250127597010854,2008,72,97,202,2,EUPE8,1,EUPE8,0.01,0.0,0.01,0.01,0,0,0,,,2015-03-20 16:01:35,
313425354489998,249604514010854,250126702010854,250126747010854,250127596010854,2008,72,97,202,2,HAPO2,1,HAPO2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
