CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,CREATED_DATE,MODIFIED_DATE,MICRCOND_PROP,SUBPCOND_PROP,MACRCOND_PROP,NONFR_INCL_PCT_SUBP,NONFR_INCL_PCT_MACRO,CYCLE,SUBCYCLE
1670050559290487,1237728657290487,2023,72,1,37,2,3,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050560290487,1237728657290487,2023,72,1,37,2,4,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050525290487,1237728587290487,2023,72,1,37,4,1,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050526290487,1237728587290487,2023,72,1,37,4,2,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050527290487,1237728587290487,2023,72,1,37,4,3,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050528290487,1237728587290487,2023,72,1,37,4,4,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050553290487,1237728656290487,2023,72,1,37,5,1,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050554290487,1237728656290487,2023,72,1,37,5,2,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050555290487,1237728656290487,2023,72,1,37,5,3,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050556290487,1237728656290487,2023,72,1,37,5,4,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050513290487,1237728569290487,2023,72,1,37,10,1,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050514290487,1237728569290487,2023,72,1,37,10,2,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050515290487,1237728569290487,2023,72,1,37,10,3,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050516290487,1237728569290487,2023,72,1,37,10,4,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050561290487,1237728658290487,2023,72,1,37,12,1,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050562290487,1237728658290487,2023,72,1,37,12,2,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050563290487,1237728658290487,2023,72,1,37,12,3,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050564290487,1237728658290487,2023,72,1,37,12,4,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050517290487,1237728578290487,2023,72,1,37,15,1,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050518290487,1237728578290487,2023,72,1,37,15,2,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050519290487,1237728578290487,2023,72,1,37,15,3,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050520290487,1237728578290487,2023,72,1,37,15,4,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1643042541290487,1237728586290487,2023,72,1,37,16,1,1,2024-07-08 09:40:34,2025-01-16 07:45:15,0.30144,0.516663,,,,7,3
1643042542290487,1237728586290487,2023,72,1,37,16,1,2,2024-07-08 09:40:34,2025-01-16 07:45:15,0.69856,0.483337,,,,7,3
1643042543290487,1237728586290487,2023,72,1,37,16,2,1,2024-07-08 09:40:34,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042544290487,1237728586290487,2023,72,1,37,16,3,1,2024-07-08 09:40:34,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042545290487,1237728586290487,2023,72,1,37,16,4,3,2024-07-08 09:40:34,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042487290487,1237728577290487,2023,72,1,39,2,1,1,2024-07-08 09:40:34,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042488290487,1237728577290487,2023,72,1,39,2,2,1,2024-07-08 09:40:34,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042489290487,1237728577290487,2023,72,1,39,2,3,1,2024-07-08 09:40:34,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042490290487,1237728577290487,2023,72,1,39,2,4,1,2024-07-08 09:40:34,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042985290487,1237728672290487,2023,72,1,39,4,1,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042986290487,1237728672290487,2023,72,1,39,4,2,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042987290487,1237728672290487,2023,72,1,39,4,3,2,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042988290487,1237728672290487,2023,72,1,39,4,4,2,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042845290487,1237728649290487,2023,72,1,39,7,1,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042846290487,1237728649290487,2023,72,1,39,7,2,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042847290487,1237728649290487,2023,72,1,39,7,3,2,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042848290487,1237728649290487,2023,72,1,39,7,4,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043011290487,1237728676290487,2023,72,1,39,8,1,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043012290487,1237728676290487,2023,72,1,39,8,2,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043013290487,1237728676290487,2023,72,1,39,8,3,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043014290487,1237728676290487,2023,72,1,39,8,4,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042981290487,1237728671290487,2023,72,1,39,9,1,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042982290487,1237728671290487,2023,72,1,39,9,2,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042983290487,1237728671290487,2023,72,1,39,9,3,2,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042984290487,1237728671290487,2023,72,1,39,9,4,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042626290487,1237728598290487,2023,72,1,41,1,1,1,2024-07-08 09:40:34,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042627290487,1237728598290487,2023,72,1,41,1,2,1,2024-07-08 09:40:34,2025-01-16 07:45:15,0.093647,0.53884,,,,7,3
1643042628290487,1237728598290487,2023,72,1,41,1,2,2,2024-07-08 09:40:34,2025-01-16 07:45:15,0.906353,0.46116,,,,7,3
1643042629290487,1237728598290487,2023,72,1,41,1,3,1,2024-07-08 09:40:34,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042630290487,1237728598290487,2023,72,1,41,1,4,1,2024-07-08 09:40:34,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042631290487,1237728599290487,2023,72,1,41,2,1,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042632290487,1237728599290487,2023,72,1,41,2,2,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,0.718304,,,,7,3
1643042633290487,1237728599290487,2023,72,1,41,2,2,2,2024-07-08 09:40:35,2025-01-16 07:45:15,0.0,0.281696,,,,7,3
1643042634290487,1237728599290487,2023,72,1,41,2,3,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,0.934515,,,,7,3
1643042635290487,1237728599290487,2023,72,1,41,2,3,2,2024-07-08 09:40:35,2025-01-16 07:45:15,0.0,0.065485,,,,7,3
1643042636290487,1237728599290487,2023,72,1,41,2,4,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042650290487,1237728601290487,2023,72,1,41,3,1,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042651290487,1237728601290487,2023,72,1,41,3,2,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042652290487,1237728601290487,2023,72,1,41,3,3,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042653290487,1237728601290487,2023,72,1,41,3,4,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041889290487,1237728516290487,2023,72,1,43,1,1,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041890290487,1237728516290487,2023,72,1,43,1,2,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041891290487,1237728516290487,2023,72,1,43,1,3,2,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041892290487,1237728516290487,2023,72,1,43,1,4,2,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041833290487,1237728505290487,2023,72,1,43,2,1,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041834290487,1237728505290487,2023,72,1,43,2,2,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041835290487,1237728505290487,2023,72,1,43,2,3,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041836290487,1237728505290487,2023,72,1,43,2,4,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043053290487,1237728682290487,2023,72,1,43,6,1,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043054290487,1237728682290487,2023,72,1,43,6,2,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043055290487,1237728682290487,2023,72,1,43,6,3,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043056290487,1237728682290487,2023,72,1,43,6,4,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041829290487,1237728504290487,2023,72,1,43,7,1,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041830290487,1237728504290487,2023,72,1,43,7,2,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041831290487,1237728504290487,2023,72,1,43,7,3,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041832290487,1237728504290487,2023,72,1,43,7,4,2,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042862290487,1237728653290487,2023,72,1,47,1,1,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042863290487,1237728653290487,2023,72,1,47,1,2,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042864290487,1237728653290487,2023,72,1,47,1,3,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042865290487,1237728653290487,2023,72,1,47,1,4,1,2024-07-08 09:40:37,2025-01-16 07:45:15,0.0,0.450103,,,,7,3
1643042866290487,1237728653290487,2023,72,1,47,1,4,2,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,0.549897,,,,7,3
1643042727290487,1237728620290487,2023,72,1,51,5,1,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042728290487,1237728620290487,2023,72,1,51,5,2,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042729290487,1237728620290487,2023,72,1,51,5,3,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042730290487,1237728620290487,2023,72,1,51,5,4,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050545290487,1237728654290487,2023,72,1,53,2,1,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050546290487,1237728654290487,2023,72,1,53,2,2,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050547290487,1237728654290487,2023,72,1,53,2,3,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050548290487,1237728654290487,2023,72,1,53,2,4,1,2024-08-16 07:04:23,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050505290487,1237728567290487,2023,72,1,53,4,1,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050506290487,1237728567290487,2023,72,1,53,4,2,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050507290487,1237728567290487,2023,72,1,53,4,3,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050508290487,1237728567290487,2023,72,1,53,4,4,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1643042972290487,1237728669290487,2023,72,1,53,7,1,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042973290487,1237728669290487,2023,72,1,53,7,2,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042974290487,1237728669290487,2023,72,1,53,7,3,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042975290487,1237728669290487,2023,72,1,53,7,4,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042841290487,1237728648290487,2023,72,1,53,10,1,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042842290487,1237728648290487,2023,72,1,53,10,2,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042843290487,1237728648290487,2023,72,1,53,10,3,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042844290487,1237728648290487,2023,72,1,53,10,4,1,2024-07-08 09:40:37,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042825290487,1237728644290487,2023,72,1,53,15,1,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042826290487,1237728644290487,2023,72,1,53,15,2,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042827290487,1237728644290487,2023,72,1,53,15,3,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042828290487,1237728644290487,2023,72,1,53,15,4,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042816290487,1237728642290487,2023,72,1,53,17,1,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042817290487,1237728642290487,2023,72,1,53,17,2,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042818290487,1237728642290487,2023,72,1,53,17,3,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042819290487,1237728642290487,2023,72,1,53,17,4,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050481290487,1237728561290487,2023,72,1,55,9,1,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050482290487,1237728561290487,2023,72,1,55,9,2,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050483290487,1237728561290487,2023,72,1,55,9,3,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050484290487,1237728561290487,2023,72,1,55,9,4,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1643043078290487,1237728686290487,2023,72,1,55,10,1,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043079290487,1237728686290487,2023,72,1,55,10,2,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043080290487,1237728686290487,2023,72,1,55,10,3,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643043081290487,1237728686290487,2023,72,1,55,10,4,1,2024-07-08 09:40:38,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042016290487,1237728532290487,2023,72,1,55,11,1,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042017290487,1237728532290487,2023,72,1,55,11,2,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042018290487,1237728532290487,2023,72,1,55,11,3,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042019290487,1237728532290487,2023,72,1,55,11,4,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042232290487,1237728552290487,2023,72,1,55,13,1,1,2024-07-08 09:40:33,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042233290487,1237728552290487,2023,72,1,55,13,2,1,2024-07-08 09:40:33,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042234290487,1237728552290487,2023,72,1,55,13,3,1,2024-07-08 09:40:33,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042235290487,1237728552290487,2023,72,1,55,13,4,1,2024-07-08 09:40:33,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050581290487,1237728688290487,2023,72,1,55,14,1,1,2024-08-16 07:04:24,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050582290487,1237728688290487,2023,72,1,55,14,2,1,2024-08-16 07:04:24,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050583290487,1237728688290487,2023,72,1,55,14,3,1,2024-08-16 07:04:24,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050584290487,1237728688290487,2023,72,1,55,14,4,1,2024-08-16 07:04:24,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050417290487,1237728544290487,2023,72,1,55,15,1,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050418290487,1237728544290487,2023,72,1,55,15,2,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050419290487,1237728544290487,2023,72,1,55,15,3,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050420290487,1237728544290487,2023,72,1,55,15,4,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050477290487,1237728560290487,2023,72,1,55,18,1,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050478290487,1237728560290487,2023,72,1,55,18,2,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050479290487,1237728560290487,2023,72,1,55,18,3,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050480290487,1237728560290487,2023,72,1,55,18,4,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1643042020290487,1237728533290487,2023,72,1,55,19,1,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042021290487,1237728533290487,2023,72,1,55,19,2,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042022290487,1237728533290487,2023,72,1,55,19,3,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042023290487,1237728533290487,2023,72,1,55,19,4,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050449290487,1237728553290487,2023,72,1,57,1,1,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050450290487,1237728553290487,2023,72,1,57,1,2,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050451290487,1237728553290487,2023,72,1,57,1,3,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050452290487,1237728553290487,2023,72,1,57,1,4,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1643041854290487,1237728508290487,2023,72,1,57,7,1,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041855290487,1237728508290487,2023,72,1,57,7,2,1,2024-07-08 09:40:31,2025-01-16 07:45:15,0.0,0.552975,,,,7,3
1643041856290487,1237728508290487,2023,72,1,57,7,2,2,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,0.447025,,,,7,3
1643041857290487,1237728508290487,2023,72,1,57,7,3,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041858290487,1237728508290487,2023,72,1,57,7,4,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050453290487,1237728554290487,2023,72,1,57,9,1,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050454290487,1237728554290487,2023,72,1,57,9,2,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050455290487,1237728554290487,2023,72,1,57,9,3,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050456290487,1237728554290487,2023,72,1,57,9,4,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050457290487,1237728555290487,2023,72,1,57,10,1,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050458290487,1237728555290487,2023,72,1,57,10,2,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050459290487,1237728555290487,2023,72,1,57,10,3,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050460290487,1237728555290487,2023,72,1,57,10,4,1,2024-08-16 07:04:23,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1643042024290487,1237728534290487,2023,72,1,59,6,1,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042025290487,1237728534290487,2023,72,1,59,6,2,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042026290487,1237728534290487,2023,72,1,59,6,3,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042027290487,1237728534290487,2023,72,1,59,6,4,1,2024-07-08 09:40:32,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050377290487,1237728527290487,2023,72,1,59,8,1,1,2024-08-16 07:04:22,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050378290487,1237728527290487,2023,72,1,59,8,2,1,2024-08-16 07:04:22,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050379290487,1237728527290487,2023,72,1,59,8,3,1,2024-08-16 07:04:22,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050380290487,1237728527290487,2023,72,1,59,8,4,1,2024-08-16 07:04:22,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1643041881290487,1237728514290487,2023,72,1,59,9,1,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041882290487,1237728514290487,2023,72,1,59,9,2,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041883290487,1237728514290487,2023,72,1,59,9,3,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041884290487,1237728514290487,2023,72,1,59,9,4,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041910290487,1237728519290487,2023,72,1,59,11,1,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041911290487,1237728519290487,2023,72,1,59,11,2,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041912290487,1237728519290487,2023,72,1,59,11,3,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041913290487,1237728519290487,2023,72,1,59,11,4,1,2024-07-08 09:40:31,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042779290487,1237728633290487,2023,72,1,61,2,1,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042780290487,1237728633290487,2023,72,1,61,2,2,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042781290487,1237728633290487,2023,72,1,61,2,3,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042782290487,1237728633290487,2023,72,1,61,2,4,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042743290487,1237728624290487,2023,72,1,65,3,1,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042744290487,1237728624290487,2023,72,1,65,3,2,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042745290487,1237728624290487,2023,72,1,65,3,3,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042746290487,1237728624290487,2023,72,1,65,3,4,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041803290487,1237728500290487,2023,72,1,67,2,1,1,2024-07-08 09:40:30,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041804290487,1237728500290487,2023,72,1,67,2,2,1,2024-07-08 09:40:30,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041805290487,1237728500290487,2023,72,1,67,2,3,1,2024-07-08 09:40:30,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643041806290487,1237728500290487,2023,72,1,67,2,4,1,2024-07-08 09:40:30,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042687290487,1237728610290487,2023,72,1,69,3,1,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042688290487,1237728610290487,2023,72,1,69,3,2,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042689290487,1237728610290487,2023,72,1,69,3,3,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1643042690290487,1237728610290487,2023,72,1,69,3,4,1,2024-07-08 09:40:35,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050357290487,1237728506290487,2023,72,1,69,4,1,1,2024-08-16 07:04:22,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050358290487,1237728506290487,2023,72,1,69,4,2,1,2024-08-16 07:04:22,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1643042796290487,1237728637290487,2023,72,1,71,3,2,1,2024-07-08 09:40:36,2025-01-16 07:45:15,1.0,1.0,,,,7,3
1670050359290487,1237728506290487,2023,72,1,69,4,3,1,2024-08-16 07:04:22,2025-01-16 07:45:14,1.0,1.0,,,,7,3
1670050360290487,1237728506290487,2023,72,1,69,4,4,1,2024-08-16 07:04:22,2025-01-16 07:45:14,1.0,1.0,,,,7,3
